date,id,type,from,to,eth,usd
2020-09-15,3959,Transfer,Hemba,0x193847,,
2020-09-15,3965,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,3965,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4023,(Wrap),0x193847,WrappedC…,,
2020-09-15,4023,Transfer,Hemba,0x193847,,
2020-09-15,4053,(Wrap),0x193847,WrappedC…,,
2020-09-15,4053,Transfer,Hemba,0x193847,,
2020-09-15,4102,(Wrap),0x193847,WrappedC…,,
2020-09-15,4102,Transfer,Hemba,0x193847,,
2020-09-15,4117,(Wrap),0x193847,WrappedC…,,
2020-09-15,4117,Transfer,Hemba,0x193847,,
2020-09-15,4122,Offered,,,12.0,4541.0
2020-09-15,4157,(Wrap),0x193847,WrappedC…,,
2020-09-15,4157,Transfer,Hemba,0x193847,,
2020-09-15,4223,Offered,,,6.74,2452.0
2020-09-15,4261,Offered,,,15.0,5526.0
2020-09-15,4261,Sold,GoWest23,evkort,3.25,1197.0
2020-09-15,4261,Offered,,,3.25,1202.0
2020-09-15,4338,Bid,evkort,,3.8,1383.0
2020-09-15,4391,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,4391,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4399,(Wrap),0x193847,WrappedC…,,
2020-09-15,4399,Transfer,Hemba,0x193847,,
2020-09-15,4406,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,4406,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4419,(Wrap),0x193847,WrappedC…,,
2020-09-15,4419,Transfer,Hemba,0x193847,,
2020-09-15,4464,Bid,Existenc…,,7.0,2601.0
2020-09-15,4475,(Wrap),0x193847,WrappedC…,,
2020-09-15,4475,Transfer,Hemba,0x193847,,
2020-09-15,4493,(Wrap),0x193847,WrappedC…,,
2020-09-15,4493,Transfer,Hemba,0x193847,,
2020-09-15,4496,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,4496,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4505,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,4505,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4516,(Wrap),0x193847,WrappedC…,,
2020-09-15,4516,Transfer,Hemba,0x193847,,
2020-09-15,4588,Offered,,,10.0,3678.0
2020-09-15,4591,(Wrap),0x193847,WrappedC…,,
2020-09-15,4591,Transfer,Hemba,0x193847,,
2020-09-15,4624,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,4624,Transfer,Carlini8,0xaadfe3,,
2020-09-15,4669,(Wrap),0x193847,WrappedC…,,
2020-09-15,4669,Transfer,Hemba,0x193847,,
2020-09-15,4808,(Wrap),0x193847,WrappedC…,,
2020-09-15,4808,Transfer,Hemba,0x193847,,
2020-09-15,4877,Offered,,,50.0,18420.0
2020-09-15,4878,(Wrap),0x193847,WrappedC…,,
2020-09-15,4878,Transfer,Hemba,0x193847,,
2020-09-15,4898,Sold,barthazi…,0xcc80a4,5.99,2216.0
2020-09-15,4906,(Wrap),0x193847,WrappedC…,,
2020-09-15,4906,Transfer,Hemba,0x193847,,
2020-09-15,4920,Offered,,,5.5,2001.0
2020-09-15,4932,Sold,DANNY,Sylveste…,2.0,753.0
2020-09-15,4939,(Wrap),0x193847,WrappedC…,,
2020-09-15,4939,Transfer,Hemba,0x193847,,
2020-09-15,5065,Bid Withdrawn,whiterab…,,0.8,300.0
2020-09-15,5066,(Unwrap),WrappedC…,capital_…,,
2020-09-15,5066,Sold,Snowfro,capital_…,50.0,18354.0
2020-09-15,5066,(Wrap),0x77300d,WrappedC…,,
2020-09-15,5066,Transfer,Snowfro,0x77300d,,
2020-09-15,5077,(Wrap),0x193847,WrappedC…,,
2020-09-15,5077,Transfer,Hemba,0x193847,,
2020-09-15,5089,(Wrap),0x193847,WrappedC…,,
2020-09-15,5089,Transfer,Hemba,0x193847,,
2020-09-15,5098,(Wrap),0x193847,WrappedC…,,
2020-09-15,5098,Transfer,Hemba,0x193847,,
2020-09-15,5101,(Wrap),0x51d64b,WrappedC…,,
2020-09-15,5101,Transfer,oref,0x51d64b,,
2020-09-15,5101,Offer Withdrawn,,,,
2020-09-15,5101,Offered,,,7.98,3019.0
2020-09-15,5101,Sold,0x48db19,oref,4.89,1850.0
2020-09-15,5107,Offered,,,12.5,4645.0
2020-09-15,5122,(Wrap),0x193847,WrappedC…,,
2020-09-15,5122,Transfer,Hemba,0x193847,,
2020-09-15,5128,(Wrap),0x193847,WrappedC…,,
2020-09-15,5128,Transfer,Hemba,0x193847,,
2020-09-15,5131,Sold,0x11c9a7,Carlini8,1.98,726.0
2020-09-15,5131,Sold,Pranksy,0x11c9a7,1.88,696.0
2020-09-15,5153,Offered,,,50.0,18188.0
2020-09-15,5169,Offer Withdrawn,,,,
2020-09-15,5180,Offered,,,100.0,36375.0
2020-09-15,5188,Offered,,,5.0,1834.0
2020-09-15,5188,Sold,AZonneve…,evkort,1.99,749.0
2020-09-15,5189,Transfer,Hemba,0x193847,,
2020-09-15,5194,Transfer,Hemba,0x193847,,
2020-09-15,5209,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5209,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5220,(Wrap),0x193847,WrappedC…,,
2020-09-15,5220,Transfer,Hemba,0x193847,,
2020-09-15,5227,(Wrap),0x193847,WrappedC…,,
2020-09-15,5227,Transfer,Hemba,0x193847,,
2020-09-15,5228,(Wrap),0x193847,WrappedC…,,
2020-09-15,5228,Transfer,Hemba,0x193847,,
2020-09-15,5279,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5279,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5286,(Wrap),0x193847,WrappedC…,,
2020-09-15,5286,Transfer,Hemba,0x193847,,
2020-09-15,5364,(Wrap),0x193847,WrappedC…,,
2020-09-15,5364,Transfer,Hemba,0x193847,,
2020-09-15,5389,(Unwrap),WrappedC…,DANNY,,
2020-09-15,5399,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5399,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5406,Offered,,,12.0,4459.0
2020-09-15,5421,Offered,,,50.0,18499.0
2020-09-15,5555,Offered,,,55.55,20211.0
2020-09-15,5564,(Unwrap),WrappedC…,capital_…,,
2020-09-15,5635,Sold,Carlini8,0x067034,4.5,1645.0
2020-09-15,5635,Sold,0x11c9a7,Carlini8,2.22,821.0
2020-09-15,5635,Sold,OnlyToas…,0x11c9a7,2.08,785.0
2020-09-15,5637,Offered,,,10.0,3684.0
2020-09-15,5687,(Wrap),0x193847,WrappedC…,,
2020-09-15,5687,Transfer,Hemba,0x193847,,
2020-09-15,5720,Sold,0x231707,evkort,5.0,1842.0
2020-09-15,5722,(Wrap),0x193847,WrappedC…,,
2020-09-15,5722,Transfer,Hemba,0x193847,,
2020-09-15,5754,Offered,,,15.0,5457.0
2020-09-15,5754,Sold,GoWest23,evkort,5.25,1910.0
2020-09-15,5754,Offered,,,5.25,1910.0
2020-09-15,5755,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5755,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5762,(Wrap),0x193847,WrappedC…,,
2020-09-15,5762,Transfer,Hemba,0x193847,,
2020-09-15,5803,(Wrap),0x193847,WrappedC…,,
2020-09-15,5803,Transfer,Hemba,0x193847,,
2020-09-15,5840,Sold,Pranksy,0xe754d1,1.88,690.0
2020-09-15,5851,Offered,,,50.0,18420.0
2020-09-15,5870,(Wrap),0x193847,WrappedC…,,
2020-09-15,5870,Transfer,Hemba,0x193847,,
2020-09-15,5895,Offered,,,20.0,7368.0
2020-09-15,5911,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5911,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5947,Sold,Carlini8,0x067034,3.0,1115.0
2020-09-15,5947,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5947,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5962,(Wrap),0x193847,WrappedC…,,
2020-09-15,5962,Transfer,Hemba,0x193847,,
2020-09-15,5965,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,5965,Transfer,Carlini8,0xaadfe3,,
2020-09-15,5999,(Wrap),0x193847,WrappedC…,,
2020-09-15,5999,Transfer,Hemba,0x193847,,
2020-09-15,6069,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,6069,Transfer,Carlini8,0xaadfe3,,
2020-09-15,6070,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,6070,Transfer,Carlini8,0xaadfe3,,
2020-09-15,6112,(Wrap),0x193847,WrappedC…,,
2020-09-15,6112,Transfer,Hemba,0x193847,,
2020-09-15,6147,Offered,,,12.0,4405.0
2020-09-15,6156,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,6156,Transfer,Carlini8,0xaadfe3,,
2020-09-15,6167,(Wrap),0x193847,WrappedC…,,
2020-09-15,6167,Transfer,Hemba,0x193847,,
2020-09-15,6191,Offer Withdrawn,,,,
2020-09-15,6191,Offered,,,3.7,1353.0
2020-09-15,6397,Sold,Loopify,0x11c9a7,1.9,706.0
2020-09-15,6497,Offered,,,100.0,36375.0
2020-09-15,6510,Offered,,,50.0,18420.0
2020-09-15,6522,Offer Withdrawn,,,,
2020-09-15,6523,Offered,,,7.0,2568.0
2020-09-15,6531,Offered,,,6.25,2274.0
2020-09-15,6555,Sold,MrNFT,0x11c9a7,1.85,696.0
2020-09-15,6579,Offered,,,10.0,3700.0
2020-09-15,6605,Offered,,,1.93,721.0
2020-09-15,6605,Offered,,,1.93,724.0
2020-09-15,6623,Sold,Pranksy,0x1d45f1,2.5,925.0
2020-09-15,6662,Sold,OnlyToas…,j1mmy,2.08,781.0
2020-09-15,6666,Offered,,,66.66,24248.0
2020-09-15,6666,Offer Withdrawn,,,,
2020-09-15,6710,(Wrap),0x828451,WrappedC…,,
2020-09-15,6710,Transfer,0x0a4eaf…,0x828451,,
2020-09-15,6787,Sold,j1mmy,capital_…,1.9,711.0
2020-09-15,6787,(Wrap),0xe0c119,WrappedC…,,
2020-09-15,6787,Transfer,j1mmy,0xe0c119,,
2020-09-15,6955,Bid Withdrawn,evkort,,9.0,3274.0
2020-09-15,6955,Bid,evkort,,9.0,3316.0
2020-09-15,6989,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,6989,Transfer,Carlini8,0xaadfe3,,
2020-09-15,6992,Offer Withdrawn,,,,
2020-09-15,7025,(Wrap),0x193847,WrappedC…,,
2020-09-15,7025,Transfer,Hemba,0x193847,,
2020-09-15,7080,(Wrap),0x193847,WrappedC…,,
2020-09-15,7080,Transfer,Hemba,0x193847,,
2020-09-15,7118,Offered,,,10.0,3684.0
2020-09-15,7120,Sold,Pranksy,FOMOgerb…,1.88,691.0
2020-09-15,7178,Transfer,Hemba,0x193847,,
2020-09-15,7212,Offer Withdrawn,,,,
2020-09-15,7215,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,7215,Transfer,Carlini8,0xaadfe3,,
2020-09-15,7218,Offer Withdrawn,,,,
2020-09-15,7233,Offer Withdrawn,,,,
2020-09-15,7233,Offered,,,500.0,188890.0
2020-09-15,7233,Offer Withdrawn,,,,
2020-09-15,7257,Offered,,,25.0,9460.0
2020-09-15,7257,Sold,PM_disco…,zonted,9.0,3405.0
2020-09-15,7265,Transfer,Hemba,0x193847,,
2020-09-15,7290,Sold,0x6611fe,whiterab…,2.1,791.0
2020-09-15,7292,Offered,,,100.0,36375.0
2020-09-15,7305,Offered,,,2.45,903.0
2020-09-15,7305,(Unwrap),WrappedC…,natealex,,
2020-09-15,7345,(Wrap),0x193847,WrappedC…,,
2020-09-15,7345,Transfer,Hemba,0x193847,,
2020-09-15,7353,Transfer,Hemba,0x193847,,
2020-09-15,7368,Offer Withdrawn,,,,
2020-09-15,7443,Offer Withdrawn,,,,
2020-09-15,7443,Offered,,,3.4,1284.0
2020-09-15,7508,Sold,17MILE,0x1d45f1,3.9,1449.0
2020-09-15,7542,Sold,0x5b098b,VonMises,10.9,4103.0
2020-09-15,7542,Offered,,,10.9,4104.0
2020-09-15,7557,Bid Withdrawn,CPyrc,,12.0,4388.0
2020-09-15,7557,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,7557,Transfer,Carlini8,0xaadfe3,,
2020-09-15,7557,Sold,shilpixe…,Carlini8,20.0,7313.0
2020-09-15,7557,Bid,CPyrc,,12.0,4440.0
2020-09-15,7597,Offer Withdrawn,,,,
2020-09-15,7605,Sold,VonMises,CPyrc,2.0,753.0
2020-09-15,7605,(Wrap),0x0aabb5,WrappedC…,,
2020-09-15,7605,Transfer,VonMises,0x0aabb5,,
2020-09-15,7611,Offered,,,12.0,4493.0
2020-09-15,7627,Transfer,Hemba,0x193847,,
2020-09-15,7646,Sold,Carlini8,0x067034,5.0,1828.0
2020-09-15,7646,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,7646,Transfer,Carlini8,0xaadfe3,,
2020-09-15,7658,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,7658,Transfer,Carlini8,0xaadfe3,,
2020-09-15,7690,Offer Withdrawn,,,,
2020-09-15,7702,Sold,Pranksy,barthazi…,1.88,687.0
2020-09-15,7903,Offered,,,14.49,5425.0
2020-09-15,7920,Bid,jmg,,24.0,8826.0
2020-09-15,7998,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,7998,Transfer,Carlini8,0xaadfe3,,
2020-09-15,8012,Offered,,,4.5,1637.0
2020-09-15,8059,Offered,,,2.49,910.0
2020-09-15,8124,Offered,,,20.0,7488.0
2020-09-15,8226,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,8226,Transfer,Carlini8,0xaadfe3,,
2020-09-15,8262,Sold,Carlini8,Pixls,1.99,736.0
2020-09-15,8262,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,8262,Transfer,Carlini8,0xaadfe3,,
2020-09-15,8279,(Wrap),0x6226dd,WrappedC…,,
2020-09-15,8279,Transfer,treetop,0x6226dd,,
2020-09-15,8389,Sold,Pranksy,0x11c9a7,1.88,690.0
2020-09-15,8395,Offer Withdrawn,,,,
2020-09-15,8540,(Wrap),0x0b87ca,WrappedC…,,
2020-09-15,8540,Transfer,TJ2010,0x0b87ca,,
2020-09-15,8585,Offered,,,8.5,3220.0
2020-09-15,8727,Sold,Pranksy,0x11c9a7,1.88,690.0
2020-09-15,8789,Offered,,,2.95,1110.0
2020-09-15,8830,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,8830,Transfer,Carlini8,0xaadfe3,,
2020-09-15,8905,(Wrap),0xa29d7b,WrappedC…,,
2020-09-15,8905,Transfer,Dude_Nak…,0xa29d7b,,
2020-09-15,8911,Offered,,,4.99,1846.0
2020-09-15,8927,(Wrap),0x0aabb5,WrappedC…,,
2020-09-15,8927,Transfer,VonMises,0x0aabb5,,
2020-09-15,8946,Sold,Carlini8,0x067034,5.0,1828.0
2020-09-15,8946,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,8946,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9089,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9089,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9117,Sold,OnlyToas…,Dude_Nak…,1.88,690.0
2020-09-15,9117,Sold,0xf28820,OnlyToas…,1.9,717.0
2020-09-15,9132,Sold,redlione…,kyloren,1.95,734.0
2020-09-15,9175,Offered,,,50.0,18420.0
2020-09-15,9219,Offered,,,14.98,5659.0
2020-09-15,9243,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9243,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9245,(Wrap),0xe0c119,WrappedC…,,
2020-09-15,9245,Transfer,j1mmy,0xe0c119,,
2020-09-15,9354,Offered,,,25.0,9360.0
2020-09-15,9507,Offered,,,3.89,1439.0
2020-09-15,9513,Offered,,,19.98,7548.0
2020-09-15,9580,Sold,Carlini8,0x067034,6.0,2194.0
2020-09-15,9580,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9580,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9617,Offered,,,10.0,3671.0
2020-09-15,9622,Offered,,,20.0,7503.0
2020-09-15,9633,Offered,,,500.0,188890.0
2020-09-15,9652,Offered,,,15.0,5574.0
2020-09-15,9652,Bid Withdrawn,0x0601d0,,3.5,1324.0
2020-09-15,9665,Offer Withdrawn,,,,
2020-09-15,9697,Sold,Carlini8,0x067034,4.0,1463.0
2020-09-15,9697,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9697,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9773,Offer Withdrawn,,,,
2020-09-15,9791,(Wrap),0x60207f,WrappedC…,,
2020-09-15,9791,Transfer,Michel_M…,0x60207f,,
2020-09-15,9791,Offered,,,16.0,5894.0
2020-09-15,9791,Offer Withdrawn,,,,
2020-09-15,9793,(Wrap),0x66e95d,WrappedC…,,
2020-09-15,9793,Transfer,0x1d45f1,0x66e95d,,
2020-09-15,9805,Sold,Pranksy,Dude_Nak…,2.22,818.0
2020-09-15,9833,Offered,,,23.0,8635.0
2020-09-15,9859,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9859,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9860,(Wrap),0x692885,WrappedC…,,
2020-09-15,9860,Transfer,0x11c9a7,0x692885,,
2020-09-15,9860,Sold,cryptosa…,0x11c9a7,1.87,681.0
2020-09-15,9860,Offered,,,1.87,681.0
2020-09-15,9908,Offer Withdrawn,,,,
2020-09-15,9908,Bid Withdrawn,0x0601d0,,3.5,1324.0
2020-09-15,9909,Bid,evkort,,30.0,11052.0
2020-09-15,9922,Sold,Pranksy,0x11c9a7,1.88,690.0
2020-09-15,9924,Sold,Carlini8,Dude_Nak…,2.49,906.0
2020-09-15,9924,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9924,Transfer,Carlini8,0xaadfe3,,
2020-09-15,9929,(Wrap),0xaadfe3,WrappedC…,,
2020-09-15,9929,Transfer,Carlini8,0xaadfe3,,
2020-09-16,0,Bid Withdrawn,natealex,,69.0,25532.0
2020-09-16,322,Offered,,,50.0,18440.0
2020-09-16,957,Bid,VonMises,,10.0,3651.0
2020-09-16,1360,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,1360,Transfer,evkort,0x10d6d9,,
2020-09-16,1360,Offer Withdrawn,,,,
2020-09-16,1370,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,1372,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,1544,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,1614,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,1704,(Wrap),0x33db2e,WrappedC…,,
2020-09-16,1704,Transfer,Ranger,0x33db2e,,
2020-09-16,1735,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,1773,Sold,Ranger,OnlyToas…,2.0,732.0
2020-09-16,1773,(Wrap),0x33db2e,WrappedC…,,
2020-09-16,1773,Transfer,Ranger,0x33db2e,,
2020-09-16,1870,Offered,,,6.75,2450.0
2020-09-16,1934,(Wrap),0x33db2e,WrappedC…,,
2020-09-16,1934,Transfer,Ranger,0x33db2e,,
2020-09-16,2031,(Unwrap),WrappedC…,kingskin…,,
2020-09-16,2106,Sold,Carlini8,0x6fb180,2.0,731.0
2020-09-16,2206,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,2261,Sold,Carlini8,0x6fb180,2.5,914.0
2020-09-16,2303,Sold,Sylveste…,CPyrc,1.99,727.0
2020-09-16,2431,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,2490,Offered,,,4.4,1627.0
2020-09-16,2496,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,2557,Sold,Hemba,0x6fb180,2.5,910.0
2020-09-16,2593,(Unwrap),WrappedC…,Michel_M…,,
2020-09-16,2768,Bid Withdrawn,VonMises,,4.0,1455.0
2020-09-16,2768,Bid,VonMises,,4.0,1455.0
2020-09-16,2770,(Wrap),0x33db2e,WrappedC…,,
2020-09-16,2770,Transfer,Ranger,0x33db2e,,
2020-09-16,2817,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,2817,Transfer,evkort,0x10d6d9,,
2020-09-16,2817,Offer Withdrawn,,,,
2020-09-16,2937,Offered,,,2.9,1068.0
2020-09-16,2937,Sold,Michel_M…,0xef764b…,2.05,755.0
2020-09-16,2937,Offered,,,2.05,755.0
2020-09-16,2937,(Unwrap),WrappedC…,Michel_M…,,
2020-09-16,2968,Offered,,,5.0,1806.0
2020-09-16,3145,Bid Withdrawn,Sylveste…,,1.2,436.0
2020-09-16,3190,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,3593,(Wrap),0x6f0186,WrappedC…,,
2020-09-16,3593,Transfer,CPyrc,0x6f0186,,
2020-09-16,3826,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,3826,Transfer,evkort,0x10d6d9,,
2020-09-16,3826,Offer Withdrawn,,,,
2020-09-16,4338,Bid Withdrawn,evkort,,3.8,1365.0
2020-09-16,4464,Bid Withdrawn,Existenc…,,7.0,2566.0
2020-09-16,4590,Offered,,,13.95,5117.0
2020-09-16,4767,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,4767,Transfer,evkort,0x10d6d9,,
2020-09-16,5188,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,5188,Transfer,evkort,0x10d6d9,,
2020-09-16,5188,Offer Withdrawn,,,,
2020-09-16,5189,(Wrap),0x193847,WrappedC…,,
2020-09-16,5194,(Wrap),0x193847,WrappedC…,,
2020-09-16,5286,Sold,Hemba,0x6fb180,2.5,910.0
2020-09-16,5366,(Wrap),0x193847,WrappedC…,,
2020-09-16,5366,Transfer,Hemba,0x193847,,
2020-09-16,5389,Offered,,,45.0,16381.0
2020-09-16,5416,(Wrap),0x193847,WrappedC…,,
2020-09-16,5416,Transfer,Hemba,0x193847,,
2020-09-16,5467,(Wrap),0x193847,WrappedC…,,
2020-09-16,5467,Transfer,Hemba,0x193847,,
2020-09-16,5581,(Wrap),0x193847,WrappedC…,,
2020-09-16,5581,Transfer,Hemba,0x193847,,
2020-09-16,5584,(Wrap),0x193847,WrappedC…,,
2020-09-16,5584,Transfer,Hemba,0x193847,,
2020-09-16,5603,(Wrap),0x193847,WrappedC…,,
2020-09-16,5603,Transfer,Hemba,0x193847,,
2020-09-16,5611,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,5664,(Wrap),0x193847,WrappedC…,,
2020-09-16,5664,Transfer,Hemba,0x193847,,
2020-09-16,5705,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,5705,Transfer,evkort,0x10d6d9,,
2020-09-16,5754,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,5754,Transfer,evkort,0x10d6d9,,
2020-09-16,5754,Offer Withdrawn,,,,
2020-09-16,5895,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,5895,Transfer,evkort,0x10d6d9,,
2020-09-16,5895,Offer Withdrawn,,,,
2020-09-16,6003,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,6008,(Wrap),0x33db2e,WrappedC…,,
2020-09-16,6008,Transfer,Ranger,0x33db2e,,
2020-09-16,6191,Offered,,,5.38,1973.0
2020-09-16,6192,(Wrap),0x193847,WrappedC…,,
2020-09-16,6192,Transfer,Hemba,0x193847,,
2020-09-16,6230,(Wrap),0x193847,WrappedC…,,
2020-09-16,6230,Transfer,Hemba,0x193847,,
2020-09-16,6523,(Wrap),0x10d6d9,WrappedC…,,
2020-09-16,6523,Transfer,evkort,0x10d6d9,,
2020-09-16,6523,Offer Withdrawn,,,,
2020-09-16,6655,(Wrap),0x193847,WrappedC…,,
2020-09-16,6655,Transfer,Hemba,0x193847,,
2020-09-16,6657,(Wrap),0x193847,WrappedC…,,
2020-09-16,6657,Transfer,Hemba,0x193847,,
2020-09-16,6755,(Wrap),0x193847,WrappedC…,,
2020-09-16,6755,Transfer,Hemba,0x193847,,
2020-09-16,6803,(Wrap),0x193847,WrappedC…,,
2020-09-16,6803,Transfer,Hemba,0x193847,,
2020-09-16,6804,(Wrap),0x193847,WrappedC…,,
2020-09-16,6804,Transfer,Hemba,0x193847,,
2020-09-16,6836,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,6901,(Wrap),0x193847,WrappedC…,,
2020-09-16,6901,Transfer,Hemba,0x193847,,
2020-09-16,6953,(Wrap),0x193847,WrappedC…,,
2020-09-16,6953,Transfer,Hemba,0x193847,,
2020-09-16,7003,(Wrap),0x193847,WrappedC…,,
2020-09-16,7003,Transfer,Hemba,0x193847,,
2020-09-16,7178,(Wrap),0x193847,WrappedC…,,
2020-09-16,7265,(Wrap),0x193847,WrappedC…,,
2020-09-16,7332,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,7353,(Wrap),0x193847,WrappedC…,,
2020-09-16,7443,Offer Withdrawn,,,,
2020-09-16,7443,Offered,,,2.49,917.0
2020-09-16,7443,Offer Withdrawn,,,,
2020-09-16,7443,Offered,,,2.89,1065.0
2020-09-16,7454,(Wrap),0x193847,WrappedC…,,
2020-09-16,7454,Transfer,Hemba,0x193847,,
2020-09-16,7497,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,7505,(Wrap),0x193847,WrappedC…,,
2020-09-16,7505,Transfer,Hemba,0x193847,,
2020-09-16,7627,(Wrap),0x193847,WrappedC…,,
2020-09-16,7628,(Wrap),0x193847,WrappedC…,,
2020-09-16,7628,Transfer,Hemba,0x193847,,
2020-09-16,7733,(Wrap),0x193847,WrappedC…,,
2020-09-16,7733,Transfer,Hemba,0x193847,,
2020-09-16,7762,(Wrap),0x193847,WrappedC…,,
2020-09-16,7762,Transfer,Hemba,0x193847,,
2020-09-16,7764,(Wrap),0x193847,WrappedC…,,
2020-09-16,7764,Transfer,Hemba,0x193847,,
2020-09-16,7771,(Wrap),0x193847,WrappedC…,,
2020-09-16,7771,Transfer,Hemba,0x193847,,
2020-09-16,7772,(Wrap),0x193847,WrappedC…,,
2020-09-16,7772,Transfer,Hemba,0x193847,,
2020-09-16,7903,(Wrap),0x6f0186,WrappedC…,,
2020-09-16,7903,Transfer,CPyrc,0x6f0186,,
2020-09-16,7955,(Wrap),0x193847,WrappedC…,,
2020-09-16,7955,Transfer,Hemba,0x193847,,
2020-09-16,7962,(Wrap),0x193847,WrappedC…,,
2020-09-16,7962,Transfer,Hemba,0x193847,,
2020-09-16,7963,(Wrap),0x193847,WrappedC…,,
2020-09-16,7963,Transfer,Hemba,0x193847,,
2020-09-16,7964,(Wrap),0x193847,WrappedC…,,
2020-09-16,7964,Transfer,Hemba,0x193847,,
2020-09-16,7969,(Wrap),0x193847,WrappedC…,,
2020-09-16,7969,Transfer,Hemba,0x193847,,
2020-09-16,8011,(Wrap),0x193847,WrappedC…,,
2020-09-16,8011,Transfer,Hemba,0x193847,,
2020-09-16,8031,(Wrap),0x193847,WrappedC…,,
2020-09-16,8031,Transfer,Hemba,0x193847,,
2020-09-16,8048,(Wrap),0x193847,WrappedC…,,
2020-09-16,8048,Transfer,Hemba,0x193847,,
2020-09-16,8049,(Wrap),0x193847,WrappedC…,,
2020-09-16,8049,Transfer,Hemba,0x193847,,
2020-09-16,8050,(Wrap),0x193847,WrappedC…,,
2020-09-16,8050,Transfer,Hemba,0x193847,,
2020-09-16,8089,Transfer,0xbfe1f8,0x48db19,,
2020-09-16,8101,(Wrap),0x193847,WrappedC…,,
2020-09-16,8101,Transfer,Hemba,0x193847,,
2020-09-16,8107,(Wrap),0x193847,WrappedC…,,
2020-09-16,8107,Transfer,Hemba,0x193847,,
2020-09-16,8143,(Wrap),0x193847,WrappedC…,,
2020-09-16,8143,Transfer,Hemba,0x193847,,
